utterance_id	batch	pattern	diphone_index	diphone
693	single	1	3	H-s
693	single	1	4	s-u
693	single	1	5	u-g
693	single	1	6	g-j
693	single	1	7	j-u
693	single	1	8	u-_
694	single	1	1	_-u
694	single	1	2	u-t.
694	single	1	3	t.-s
694	single	1	4	s-e
694	single	1	5	e-n
694	single	1	6	n-l
694	single	1	7	l-a
694	single	1	8	a-_
695	single	1	1	_-a
695	single	1	2	a-S
695	single	1	3	S-H
695	single	1	4	H-i
695	single	1	5	i-s
695	single	1	6	s-H
695	single	1	7	H-e
695	single	1	8	e-_
696	single	1	1	_-i
696	single	1	2	i-S
696	single	1	3	S-p
696	single	1	4	p-u
696	single	1	5	u-r
696	single	1	6	r-n
696	single	1	7	n-u
696	single	1	8	u-_
697	single	1	1	_-e
697	single	1	2	e-z
697	single	1	3	z-l
697	single	1	4	l-a
697	single	1	5	a-w
697	single	1	6	w-t.
697	single	1	7	t.-u.
697	single	1	8	u.-_
698	single	1	1	_-u
698	single	1	2	u-w
698	single	1	3	w-z
698	single	1	4	z-u
698	single	1	5	u-H
698	single	1	6	H-t.
698	single	1	7	t.-e.
698	single	1	8	e.-_
699	single	1	1	_-a
699	single	1	2	a-p
699	single	1	3	p-x
699	single	1	4	x-u
699	single	1	5	u-w
699	single	1	6	w-X
699	single	1	7	X-a
699	single	1	8	a-_
700	single	1	1	_-a
700	single	1	2	a-q
700	single	1	3	q-m
700	single	1	4	m-u
700	single	1	5	u-g
700	single	1	6	g-s
700	single	1	7	s-i
700	single	1	8	i-_
701	single	1	1	_-i
701	single	1	2	i-b
701	single	1	3	b-r
701	single	1	4	r-u
701	single	1	5	u-S
701	single	1	6	S-r
701	single	1	7	r-u
701	single	1	8	u-_
702	single	1	1	_-e
702	single	1	2	e-t.
702	single	1	3	t.-n
702	single	1	4	n-i
702	single	1	5	i-p
702	single	1	6	p-t
702	single	1	7	t-i
702	single	1	8	i-_
703	single	1	1	_-a
703	single	1	2	a-l
703	single	1	3	l-l
703	single	1	4	l-e
703	single	1	5	e-m
703	single	1	6	m-d
703	single	1	7	d-i
703	single	1	8	i-_
704	single	1	1	_-i
704	single	1	2	i-r
704	single	1	3	r-X
704	single	1	4	X-a
704	single	1	5	a-?
704	single	1	6	?-w
704	single	1	7	w-a
704	single	1	8	a-_
705	single	1	1	_-u
705	single	1	2	u-H
705	single	1	3	H-x
705	single	1	4	x-u.
705	single	1	5	u.-s.
705	single	1	6	s.-z
705	single	1	7	z-i
705	single	1	8	i-_
706	single	1	1	_-u
706	single	1	2	u-d
706	single	1	3	d-b
706	single	1	4	b-i
706	single	1	5	i-l
706	single	1	6	l-S
706	single	1	7	S-i
706	single	1	8	i-_
707	single	1	1	_-e
707	single	1	2	e-s
707	single	1	3	s-z
707	single	1	4	z-u
707	single	1	5	u-?
707	single	1	6	?-l
707	single	1	7	l-i
707	single	1	8	i-_
708	single	2	1	_-m
708	single	2	2	m-e
708	single	2	3	e-j
708	single	2	4	j-e
708	single	2	5	e-X
708	single	2	6	X-k
708	single	2	7	k-a
708	single	2	8	a-?
708	single	2	9	?-_
709	single	1	1	_-i
709	single	1	2	i-b
709	single	1	3	b-m
709	single	1	4	m-a
709	single	1	5	a-H
709	single	1	6	H-d
709	single	1	7	d-i
709	single	1	8	i-_
710	single	1	1	_-a
710	single	1	2	a-w
710	single	1	3	w-j
710	single	1	4	j-e
710	single	1	5	e-l
710	single	1	6	l-b
710	single	1	7	b-i
710	single	1	8	i-_
711	single	1	1	_-a
711	single	1	2	a-z
711	single	1	3	z-r
711	single	1	4	r-a
711	single	1	5	a-H
711	single	1	6	H-w
711	single	1	7	w-e
711	single	1	8	e-_
712	single	3	1	_-z
712	single	3	2	z-u
712	single	3	3	u-e
712	single	3	4	e-r
712	single	3	5	r-a
712	single	3	6	a-i
712	single	3	7	i-z
712	single	3	8	z-_
713	single	1	1	_-u
713	single	1	2	u-d
713	single	1	3	d-X
713	single	1	4	X-u
713	single	1	5	u-r
713	single	1	6	r-S
713	single	1	7	S-a
713	single	1	8	a-_
714	single	1	1	_-u
714	single	1	2	u-l
714	single	1	3	l-w
714	single	1	4	w-i
714	single	1	5	i-H
714	single	1	6	H-q
714	single	1	7	q-e.
714	single	1	8	e.-_
715	single	1	1	_-i
715	single	1	2	i-m
715	single	1	3	m-l
715	single	1	4	l-e
715	single	1	5	e-g
715	single	1	6	g-t.
715	single	1	7	t.-i.
715	single	1	8	i.-_
716	single	1	1	_-a
716	single	1	2	a-H
716	single	1	3	H-b
716	single	1	4	b-u
716	single	1	5	u-p
716	single	1	6	p-?
716	single	1	7	?-e
716	single	1	8	e-_
717	single	1	1	_-u
717	single	1	2	u-t
717	single	1	3	t-s.
717	single	1	4	s.-e.
717	single	1	5	e.-l
717	single	1	6	l-d
717	single	1	7	d-a
717	single	1	8	a-_
718	single	1	1	_-e
718	single	1	2	e-z
718	single	1	3	z-?
718	single	1	4	?-e
718	single	1	5	e-b
718	single	1	6	b-n
718	single	1	7	n-i
718	single	1	8	i-_
719	single	1	1	_-i
719	single	1	2	i-s
719	single	1	3	s-g
719	single	1	4	g-e
719	single	1	5	e-t
719	single	1	6	t-g
719	single	1	7	g-e
719	single	1	8	e-_
720	single	1	1	_-u
720	single	1	2	u-t
720	single	1	3	t-p
720	single	1	4	p-a
720	single	1	5	a-n
720	single	1	6	n-j
720	single	1	7	j-u
720	single	1	8	u-_
721	single	1	1	_-u
721	single	1	2	u-g
721	single	1	3	g-x
721	single	1	4	x-u
721	single	1	5	u-?
721	single	1	6	?-X
721	single	1	7	X-i
721	single	1	8	i-_
722	single	1	1	_-a
722	single	1	2	a-d
722	single	1	3	d-H
722	single	1	4	H-e
722	single	1	5	e-j
722	single	1	6	j-n
722	single	1	7	n-i
722	single	1	8	i-_
723	single	1	1	_-e
723	single	1	2	e-s.
723	single	1	3	s.-g
723	single	1	4	g-a.
723	single	1	5	a.-q
723	single	1	6	q-n
723	single	1	7	n-e
723	single	1	8	e-_
724	single	1	1	_-u
724	single	1	2	u-g
724	single	1	3	g-g
724	single	1	4	g-i
724	single	1	5	i-j
724	single	1	6	j-w
724	single	1	7	w-e
724	single	1	8	e-_
725	single	1	1	_-u
725	single	1	2	u-s
725	single	1	3	s-b
725	single	1	4	b-i
725	single	1	5	i-z
725	single	1	6	z-X
725	single	1	7	X-u
725	single	1	8	u-_
726	single	1	1	_-u
726	single	1	2	u-k
726	single	1	3	k-s
726	single	1	4	s-e
726	single	1	5	e-H
726	single	1	6	H-z
726	single	1	7	z-e
726	single	1	8	e-_
727	single	1	1	_-u
727	single	1	2	u-d
727	single	1	3	d-l
727	single	1	4	l-a.
727	single	1	5	a.-s.
727	single	1	6	s.-k
727	single	1	7	k-u
727	single	1	8	u-_
728	single	1	1	_-a
728	single	1	2	a-r
728	single	1	3	r-k
728	single	1	4	k-a
728	single	1	5	a-q
728	single	1	6	q-q
728	single	1	7	q-u.
728	single	1	8	u.-_
729	single	1	1	_-i
729	single	1	2	i-x
729	single	1	3	x-m
729	single	1	4	m-a
729	single	1	5	a-?
729	single	1	6	?-H
729	single	1	7	H-a
729	single	1	8	a-_
730	single	1	1	_-e
730	single	1	2	e-X
730	single	1	3	X-l
730	single	1	4	l-a
730	single	1	5	a-g
730	single	1	6	g-z
730	single	1	7	z-u
730	single	1	8	u-_
731	single	1	1	_-i
731	single	1	2	i-r
731	single	1	3	r-l
731	single	1	4	l-i
731	single	1	5	i-m
731	single	1	6	m-z
731	single	1	7	z-a
731	single	1	8	a-_
732	single	1	1	_-e
732	single	1	2	e-r
732	single	1	3	r-s.
732	single	1	4	s.-u.
732	single	1	5	u.-b
732	single	1	6	b-z
732	single	1	7	z-i
732	single	1	8	i-_
733	single	1	1	_-e
733	single	1	2	e-j
733	single	1	3	j-t.
733	single	1	4	t.-u.
733	single	1	5	u.-z
733	single	1	6	z-g
733	single	1	7	g-u
733	single	1	8	u-_
734	single	1	1	_-a
734	single	1	2	a-k
734	single	1	3	k-S
734	single	1	4	S-u
734	single	1	5	u-l
734	single	1	6	l-k
734	single	1	7	k-e
734	single	1	8	e-_
735	single	3	1	_-g
735	single	3	2	g-u.
735	single	3	3	u.-e.
735	single	3	4	e.-s.
735	single	3	5	s.-u.
735	single	3	6	u.-a.
735	single	3	7	a.-p
735	single	3	8	p-_
736	single	1	1	_-a
736	single	1	2	a-t.
736	single	1	3	t.-w
736	single	1	4	w-u
736	single	1	5	u-g
736	single	1	6	g-X
736	single	1	7	X-u
736	single	1	8	u-_
737	single	1	1	_-u
737	single	1	2	u-w
737	single	1	3	w-d
737	single	1	4	d-u
737	single	1	5	u-s.
737	single	1	6	s.-p
737	single	1	7	p-u
737	single	1	8	u-_
738	single	1	1	_-e
738	single	1	2	e-p
738	single	1	3	p-b
738	single	1	4	b-a
738	single	1	5	a-t
738	single	1	6	t-z
738	single	1	7	z-i
738	single	1	8	i-_
739	single	1	1	_-a
739	single	1	2	a-t
739	single	1	3	t-t
739	single	1	4	t-a
739	single	1	5	a-n
739	single	1	6	n-g
739	single	1	7	g-a
739	single	1	8	a-_
740	single	1	1	_-a
740	single	1	2	a-S
740	single	1	3	S-s
740	single	1	4	s-a
740	single	1	5	a-H
740	single	1	6	H-l
740	single	1	7	l-i
740	single	1	8	i-_
741	single	1	1	_-a
741	single	1	2	a-S
741	single	1	3	S-k
741	single	1	4	k-u
741	single	1	5	u-q
741	single	1	6	q-?
741	single	1	7	?-a
741	single	1	8	a-_
742	single	1	1	_-i
742	single	1	2	i-m
742	single	1	3	m-k
742	single	1	4	k-e
742	single	1	5	e-s.
742	single	1	6	s.-g
742	single	1	7	g-i
742	single	1	8	i-_
743	single	1	1	_-u
743	single	1	2	u-X
743	single	1	3	X-p
743	single	1	4	p-a
743	single	1	5	a-k
743	single	1	6	k-l
743	single	1	7	l-a
743	single	1	8	a-_
744	single	1	1	_-a
744	single	1	2	a-p
744	single	1	3	p-m
744	single	1	4	m-a
744	single	1	5	a-p
744	single	1	6	p-m
744	single	1	7	m-i
744	single	1	8	i-_
745	single	2	1	_-n
745	single	2	2	n-e
745	single	2	3	e-p
745	single	2	4	p-a
745	single	2	5	a-j
745	single	2	6	j-m
745	single	2	7	m-a
745	single	2	8	a-b
745	single	2	9	b-_
746	single	2	1	_-s
746	single	2	2	s-i.
746	single	2	3	i.-s.
746	single	2	4	s.-u.
746	single	2	5	u.-t.
746	single	2	6	t.-p
746	single	2	7	p-u
746	single	2	8	u-j
746	single	2	9	j-_
747	single	1	1	_-u
747	single	1	2	u-t.
747	single	1	3	t.-b
747	single	1	4	b-a
747	single	1	5	a-l
747	single	1	6	l-z
747	single	1	7	z-i
747	single	1	8	i-_
748	single	1	1	_-a
748	single	1	2	a-d
748	single	1	3	d-n
748	single	1	4	n-e
748	single	1	5	e-S
748	single	1	6	S-n
748	single	1	7	n-u
748	single	1	8	u-_
749	single	1	1	_-e
749	single	1	2	e-n
749	single	1	3	n-H
749	single	1	4	H-a
749	single	1	5	a-w
749	single	1	6	w-s
749	single	1	7	s-u
749	single	1	8	u-_
750	single	1	1	_-i
750	single	1	2	i-d
750	single	1	3	d-p
750	single	1	4	p-i
750	single	1	5	i-g
750	single	1	6	g-w
750	single	1	7	w-a
750	single	1	8	a-_
751	single	2	1	_-g
751	single	2	2	g-e
751	single	2	3	e-s
751	single	2	4	s-a
751	single	2	5	a-j
751	single	2	6	j-p
751	single	2	7	p-u
751	single	2	8	u-k
751	single	2	9	k-_
752	single	1	1	_-i
752	single	1	2	i-m
752	single	1	3	m-k
752	single	1	4	k-a
752	single	1	5	a-x
752	single	1	6	x-n
752	single	1	7	n-a
752	single	1	8	a-_
753	single	1	1	_-a
753	single	1	2	a-r
753	single	1	3	r-r
753	single	1	4	r-i
753	single	1	5	i-l
753	single	1	6	l-s
753	single	1	7	s-e
753	single	1	8	e-_
754	single	1	1	_-e
754	single	1	2	e-?
754	single	1	3	?-k
754	single	1	4	k-i
754	single	1	5	i-k
754	single	1	6	k-t
754	single	1	7	t-a
754	single	1	8	a-_
755	single	1	1	_-e
755	single	1	2	e-g
755	single	1	3	g-d
755	single	1	4	d-u
755	single	1	5	u-r
755	single	1	6	r-b
755	single	1	7	b-e
755	single	1	8	e-_
756	single	1	1	_-e
756	single	1	2	e-d
756	single	1	3	d-?
756	single	1	4	?-a
756	single	1	5	a-S
756	single	1	6	S-l
756	single	1	7	l-a
756	single	1	8	a-_
757	single	1	1	_-i
757	single	1	2	i-l
757	single	1	3	l-?
757	single	1	4	?-a
757	single	1	5	a-H
757	single	1	6	H-w
757	single	1	7	w-a
757	single	1	8	a-_
758	single	2	1	_-g
758	single	2	2	g-e
758	single	2	3	e-?
758	single	2	4	?-u
758	single	2	5	u-k
758	single	2	6	k-?
758	single	2	7	?-a
758	single	2	8	a-j
758	single	2	9	j-_
759	single	1	1	_-a
759	single	1	2	a-p
759	single	1	3	p-S
759	single	1	4	S-a
759	single	1	5	a-p
759	single	1	6	p-d
759	single	1	7	d-u
759	single	1	8	u-_
760	single	1	1	_-e
760	single	1	2	e-b
760	single	1	3	b-g
760	single	1	4	g-i
760	single	1	5	i-s
760	single	1	6	s-S
760	single	1	7	S-e
760	single	1	8	e-_
761	single	1	1	_-u
761	single	1	2	u-k
761	single	1	3	k-?
761	single	1	4	?-a.
761	single	1	5	a.-t.
761	single	1	6	t.-w
761	single	1	7	w-i
761	single	1	8	i-_
762	single	1	1	_-u
762	single	1	2	u-j
762	single	1	3	j-j
762	single	1	4	j-a
762	single	1	5	a-j
762	single	1	6	j-X
762	single	1	7	X-i
762	single	1	8	i-_
763	single	1	1	_-u
763	single	1	2	u-j
763	single	1	3	j-b
763	single	1	4	b-a
763	single	1	5	a-l
763	single	1	6	l-g
763	single	1	7	g-i
763	single	1	8	i-_
764	single	1	1	_-u
764	single	1	2	u-z
764	single	1	3	z-j
764	single	1	4	j-e
764	single	1	5	e-k
764	single	1	6	k-b
764	single	1	7	b-a
764	single	1	8	a-_
765	single	1	1	_-i
765	single	1	2	i-t.
765	single	1	3	t.-m
765	single	1	4	m-e
765	single	1	5	e-j
765	single	1	6	j-k
765	single	1	7	k-a
765	single	1	8	a-_
766	single	1	1	_-a
766	single	1	2	a-n
766	single	1	3	n-p
766	single	1	4	p-u
766	single	1	5	u-p
766	single	1	6	p-d
766	single	1	7	d-i
766	single	1	8	i-_
767	single	1	1	_-i
767	single	1	2	i-r
767	single	1	3	r-?
767	single	1	4	?-u
767	single	1	5	u-?
767	single	1	6	?-j
767	single	1	7	j-a
767	single	1	8	a-_
768	single	1	1	_-a
768	single	1	2	a-j
768	single	1	3	j-r
768	single	1	4	r-i
768	single	1	5	i-d
768	single	1	6	d-z
768	single	1	7	z-u
768	single	1	8	u-_
769	single	1	1	_-u
769	single	1	2	u-w
769	single	1	3	w-w
769	single	1	4	w-i
769	single	1	5	i-S
769	single	1	6	S-?
769	single	1	7	?-a
769	single	1	8	a-_
770	single	1	1	_-e
770	single	1	2	e-s
770	single	1	3	s-?
770	single	1	4	?-i
770	single	1	5	i-l
770	single	1	6	l-q
770	single	1	7	q-u.
770	single	1	8	u.-_
771	single	1	1	_-a
771	single	1	2	a-n
771	single	1	3	n-k
771	single	1	4	k-a
771	single	1	5	a-b
771	single	1	6	b-d
771	single	1	7	d-e
771	single	1	8	e-_
772	single	1	1	_-i
772	single	1	2	i-g
772	single	1	3	g-l
772	single	1	4	l-e
772	single	1	5	e-x
772	single	1	6	x-H
772	single	1	7	H-u
772	single	1	8	u-_
773	single	2	1	_-n
773	single	2	2	n-a
773	single	2	3	a-p
773	single	2	4	p-i
773	single	2	5	i-p
773	single	2	6	p-l
773	single	2	7	l-a
773	single	2	8	a-w
773	single	2	9	w-_
774	single	2	1	_-?
774	single	2	2	?-a.
774	single	2	3	a.-q
774	single	2	4	q-u.
774	single	2	5	u.-z
774	single	2	6	z-d
774	single	2	7	d-e
774	single	2	8	e-j
774	single	2	9	j-_
775	single	1	1	_-u
775	single	1	2	u-p
775	single	1	3	p-w
775	single	1	4	w-a
775	single	1	5	a-t
775	single	1	6	t-?
775	single	1	7	?-e
775	single	1	8	e-_
776	single	1	1	_-i
776	single	1	2	i-X
776	single	1	3	X-d
776	single	1	4	d-u
776	single	1	5	u-S
776	single	1	6	S-k
776	single	1	7	k-e
776	single	1	8	e-_
777	single	1	1	_-a
777	single	1	2	a-q
777	single	1	3	q-H
777	single	1	4	H-e
777	single	1	5	e-m
777	single	1	6	m-g
777	single	1	7	g-a
777	single	1	8	a-_
778	single	1	1	_-e
778	single	1	2	e-q
778	single	1	3	q-m
778	single	1	4	m-u.
778	single	1	5	u.-t.
778	single	1	6	t.-S
778	single	1	7	S-a
778	single	1	8	a-_
779	single	2	1	_-x
779	single	2	2	x-u
779	single	2	3	u-k
779	single	2	4	k-e
779	single	2	5	e-j
779	single	2	6	j-s
779	single	2	7	s-a
779	single	2	8	a-l
779	single	2	9	l-_
780	single	1	1	_-u
780	single	1	2	u-k
780	single	1	3	k-H
780	single	1	4	H-e
780	single	1	5	e-p
780	single	1	6	p-p
780	single	1	7	p-a
780	single	1	8	a-_
781	single	1	1	_-u
781	single	1	2	u-m
781	single	1	3	m-m
781	single	1	4	m-a
781	single	1	5	a-t
781	single	1	6	t-b
781	single	1	7	b-u
781	single	1	8	u-_
782	single	1	1	_-e
782	single	1	2	e-x
782	single	1	3	x-s
782	single	1	4	s-a
782	single	1	5	a-s
782	single	1	6	s-t
782	single	1	7	t-u
782	single	1	8	u-_
783	single	2	1	_-z
783	single	2	2	z-u
783	single	2	3	u-m
783	single	2	4	m-a
783	single	2	5	a-w
783	single	2	6	w-g
783	single	2	7	g-u
783	single	2	8	u-l
783	single	2	9	l-_
784	single	1	1	_-a
784	single	1	2	a-w
784	single	1	3	w-x
784	single	1	4	x-u
784	single	1	5	u-s
784	single	1	6	s-z
784	single	1	7	z-u
784	single	1	8	u-_
785	single	1	1	_-i
785	single	1	2	i-n
785	single	1	3	n-x
785	single	1	4	x-a
785	single	1	5	a-t
785	single	1	6	t-H
785	single	1	7	H-a
785	single	1	8	a-_
786	single	1	1	_-i
786	single	1	2	i-m
786	single	1	3	m-X
786	single	1	4	X-u
786	single	1	5	u-n
786	single	1	6	n-s
786	single	1	7	s-e
786	single	1	8	e-_
787	single	1	1	_-u
787	single	1	2	u-j
787	single	1	3	j-g
787	single	1	4	g-u
787	single	1	5	u-d
787	single	1	6	d-s
787	single	1	7	s-a
787	single	1	8	a-_
788	single	1	1	_-e
788	single	1	2	e-H
788	single	1	3	H-k
788	single	1	4	k-i
788	single	1	5	i-n
788	single	1	6	n-H
788	single	1	7	H-u
788	single	1	8	u-_
789	single	1	1	_-a
789	single	1	2	a-p
789	single	1	3	p-n
789	single	1	4	n-u
789	single	1	5	u-l
789	single	1	6	l-X
789	single	1	7	X-e
789	single	1	8	e-_
790	single	2	1	_-s.
790	single	2	2	s.-e.
790	single	2	3	e.-t
790	single	2	4	t-i
790	single	2	5	i-x
790	single	2	6	x-z
790	single	2	7	z-u
790	single	2	8	u-k
790	single	2	9	k-_
791	single	1	1	_-a
791	single	1	2	a-X
791	single	1	3	X-S
791	single	1	4	S-a
791	single	1	5	a-d
791	single	1	6	d-s.
791	single	1	7	s.-e.
791	single	1	8	e.-_
792	single	1	1	_-i
792	single	1	2	i-w
792	single	1	3	w-s.
792	single	1	4	s.-i.
792	single	1	5	i.-z
792	single	1	6	z-n
792	single	1	7	n-e
792	single	1	8	e-_
793	single	2	1	_-l
793	single	2	2	l-u.
793	single	2	3	u.-t.
793	single	2	4	t.-a.
793	single	2	5	a.-S
793	single	2	6	S-q
793	single	2	7	q-i.
793	single	2	8	i.-H
793	single	2	9	H-_
794	single	1	1	_-a
794	single	1	2	a-?
794	single	1	3	?-t
794	single	1	4	t-e
794	single	1	5	e-n
794	single	1	6	n-X
794	single	1	7	X-i
794	single	1	8	i-_
795	single	1	1	_-i
795	single	1	2	i-r
795	single	1	3	r-d
795	single	1	4	d-i
795	single	1	5	i-t
795	single	1	6	t-n
795	single	1	7	n-a
795	single	1	8	a-_
796	single	2	1	_-n
796	single	2	2	n-e
796	single	2	3	e-n
796	single	2	4	n-u
796	single	2	5	u-x
796	single	2	6	x-k
796	single	2	7	k-i
796	single	2	8	i-X
796	single	2	9	X-_
797	single	1	1	_-e
797	single	1	2	e-s
797	single	1	3	s-X
797	single	1	4	X-e
797	single	1	5	e-S
797	single	1	6	S-m
797	single	1	7	m-i
797	single	1	8	i-_
798	single	1	1	_-i
798	single	1	2	i-w
798	single	1	3	w-?
798	single	1	4	?-u
798	single	1	5	u-k
798	single	1	6	k-z
798	single	1	7	z-a
798	single	1	8	a-_
799	single	1	1	_-e
799	single	1	2	e-X
799	single	1	3	X-b
799	single	1	4	b-u
799	single	1	5	u-x
799	single	1	6	x-w
799	single	1	7	w-a
799	single	1	8	a-_
800	single	1	1	_-e
800	single	1	2	e-s
800	single	1	3	s-s.
800	single	1	4	s.-u.
800	single	1	5	u.-H
800	single	1	6	H-j
800	single	1	7	j-i
800	single	1	8	i-_
801	single	2	1	_-k
801	single	2	2	k-u
801	single	2	3	u-t.
801	single	2	4	t.-e.
801	single	2	5	e.-x
801	single	2	6	x-r
801	single	2	7	r-a
801	single	2	8	a-z
801	single	2	9	z-_
802	single	1	1	_-a
802	single	1	2	a-j
802	single	1	3	j-t.
802	single	1	4	t.-a.
802	single	1	5	a.-t
802	single	1	6	t-X
802	single	1	7	X-a
802	single	1	8	a-_
803	single	1	1	_-u
803	single	1	2	u-t
803	single	1	3	t-d
803	single	1	4	d-i
803	single	1	5	i-q
803	single	1	6	q-l
803	single	1	7	l-i
803	single	1	8	i-_
804	single	2	1	_-s.
804	single	2	2	s.-a.
804	single	2	3	a.-p
804	single	2	4	p-e
804	single	2	5	e-m
804	single	2	6	m-w
804	single	2	7	w-e
804	single	2	8	e-z
804	single	2	9	z-_
805	single	1	1	_-a
805	single	1	2	a-k
805	single	1	3	k-k
805	single	1	4	k-u
805	single	1	5	u-s.
805	single	1	6	s.-t.
805	single	1	7	t.-u.
805	single	1	8	u.-_
806	single	1	1	_-e
806	single	1	2	e-b
806	single	1	3	b-H
806	single	1	4	H-i
806	single	1	5	i-w
806	single	1	6	w-r
806	single	1	7	r-a
806	single	1	8	a-_
807	single	1	1	_-e
807	single	1	2	e-x
807	single	1	3	x-t
807	single	1	4	t-i
807	single	1	5	i-x
807	single	1	6	x-t
807	single	1	7	t-e
807	single	1	8	e-_
808	single	1	1	_-u
808	single	1	2	u-n
808	single	1	3	n-?
808	single	1	4	?-a
808	single	1	5	a-k
808	single	1	6	k-s.
808	single	1	7	s.-i.
808	single	1	8	i.-_
809	single	1	1	_-e
809	single	1	2	e-s
809	single	1	3	s-r
809	single	1	4	r-a.
809	single	1	5	a.-t.
809	single	1	6	t.-j
809	single	1	7	j-i
809	single	1	8	i-_
810	single	1	1	_-a
810	single	1	2	a-z
810	single	1	3	z-S
810	single	1	4	S-u
810	single	1	5	u-w
810	single	1	6	w-z
810	single	1	7	z-e
810	single	1	8	e-_
811	single	1	1	_-i
811	single	1	2	i-S
811	single	1	3	S-q
811	single	1	4	q-i.
811	single	1	5	i.-k
811	single	1	6	k-t
811	single	1	7	t-i
811	single	1	8	i-_
812	single	1	1	_-u
812	single	1	2	u-b
812	single	1	3	b-j
812	single	1	4	j-e
812	single	1	5	e-d
812	single	1	6	d-x
812	single	1	7	x-u
812	single	1	8	u-_
813	single	1	1	_-a
813	single	1	2	a-X
813	single	1	3	X-s
813	single	1	4	s-i
813	single	1	5	i-p
813	single	1	6	p-s
813	single	1	7	s-a
813	single	1	8	a-_
814	single	1	1	_-a
814	single	1	2	a-?
814	single	1	3	?-s.
814	single	1	4	s.-a.
814	single	1	5	a.-s.
814	single	1	6	s.-X
814	single	1	7	X-u
814	single	1	8	u-_
815	single	2	1	_-X
815	single	2	2	X-i
815	single	2	3	i-X
815	single	2	4	X-e
815	single	2	5	e-S
815	single	2	6	S-w
815	single	2	7	w-u
815	single	2	8	u-r
815	single	2	9	r-_
816	single	2	1	_-?
816	single	2	2	?-u
816	single	2	3	u-k
816	single	2	4	k-u
816	single	2	5	u-b
816	single	2	6	b-m
816	single	2	7	m-u
816	single	2	8	u-g
816	single	2	9	g-_
817	single	1	1	_-e
817	single	1	2	e-l
817	single	1	3	l-H
817	single	1	4	H-u
817	single	1	5	u-p
817	single	1	6	p-X
817	single	1	7	X-i
817	single	1	8	i-_
818	single	2	1	_-n
818	single	2	2	n-e
818	single	2	3	e-t
818	single	2	4	t-i
818	single	2	5	i-q
818	single	2	6	q-t
818	single	2	7	t-u
818	single	2	8	u-X
818	single	2	9	X-_
819	single	1	1	_-e
819	single	1	2	e-t.
819	single	1	3	t.-t.
819	single	1	4	t.-e.
819	single	1	5	e.-X
819	single	1	6	X-p
819	single	1	7	p-i
819	single	1	8	i-_
820	single	1	1	_-u
820	single	1	2	u-t.
820	single	1	3	t.-d
820	single	1	4	d-i
820	single	1	5	i-x
820	single	1	6	x-t.
820	single	1	7	t.-a.
820	single	1	8	a.-_
821	single	1	1	_-i
821	single	1	2	i-s
821	single	1	3	s-s
821	single	1	4	s-u
821	single	1	5	u-n
821	single	1	6	n-t.
821	single	1	7	t.-a.
821	single	1	8	a.-_
822	single	2	1	_-w
822	single	2	2	w-u
822	single	2	3	u-X
822	single	2	4	X-i
822	single	2	5	i-z
822	single	2	6	z-p
822	single	2	7	p-a
822	single	2	8	a-z
822	single	2	9	z-_
823	single	1	1	_-a
823	single	1	2	a-t.
823	single	1	3	t.-l
823	single	1	4	l-e
823	single	1	5	e-r
823	single	1	6	r-t
823	single	1	7	t-u
823	single	1	8	u-_
824	single	2	1	_-n
824	single	2	2	n-i
824	single	2	3	i-j
824	single	2	4	j-e
824	single	2	5	e-g
824	single	2	6	g-r
824	single	2	7	r-a
824	single	2	8	a-X
824	single	2	9	X-_
825	single	2	1	_-n
825	single	2	2	n-a
825	single	2	3	a-r
825	single	2	4	r-i
825	single	2	5	i-s
825	single	2	6	s-m
825	single	2	7	m-i
825	single	2	8	i-p
825	single	2	9	p-_
826	single	2	1	_-k
826	single	2	2	k-i
826	single	2	3	i-s
826	single	2	4	s-e
826	single	2	5	e-H
826	single	2	6	H-S
826	single	2	7	S-e
826	single	2	8	e-r
826	single	2	9	r-_
827	single	1	1	_-u
827	single	1	2	u-H
827	single	1	3	H-r
827	single	1	4	r-i
827	single	1	5	i-k
827	single	1	6	k-?
827	single	1	7	?-a
827	single	1	8	a-_
828	single	2	1	_-r
828	single	2	2	r-i
828	single	2	3	i-w
828	single	2	4	w-u
828	single	2	5	u-X
828	single	2	6	X-?
828	single	2	7	?-e
828	single	2	8	e-r
828	single	2	9	r-_
829	single	1	1	_-a
829	single	1	2	a-w
829	single	1	3	w-?
829	single	1	4	?-a
829	single	1	5	a-d
829	single	1	6	d-q
829	single	1	7	q-e.
829	single	1	8	e.-_
830	single	2	1	_-?
830	single	2	2	?-i
830	single	2	3	i-r
830	single	2	4	r-e.
830	single	2	5	e.-q
830	single	2	6	q-X
830	single	2	7	X-a.
830	single	2	8	a.-t.
830	single	2	9	t.-_
831	single	1	1	_-i
831	single	1	2	i-S
831	single	1	3	S-x
831	single	1	4	x-a
831	single	1	5	a-g
831	single	1	6	g-t
831	single	1	7	t-a
831	single	1	8	a-_
832	single	1	1	_-e
832	single	1	2	e-?
832	single	1	3	?-l
832	single	1	4	l-e
832	single	1	5	e-X
832	single	1	6	X-g
832	single	1	7	g-u
832	single	1	8	u-_
833	single	1	1	_-a
833	single	1	2	a-t.
833	single	1	3	t.-g
833	single	1	4	g-a.
833	single	1	5	a.-q
833	single	1	6	q-s.
833	single	1	7	s.-i.
833	single	1	8	i.-_
